author;contributors;created_at;description;description2;industry;language_primary;languages;license;link;ml_detected;ml_libs;ml_tags;ml_terms;name;pushed_at;scraped_at;stars;stars_score;title;type
Azure;48;2018-08-17 17:29:14;Python notebooks with ML and deep learning examples with Azure Machine Learning | Microsoft;Python notebooks with ML and deep learning examples with Azure Machine Learning | Microsoft;;Jupyter Notebook;['Jupyter Notebook: 78.4%', 'Python: 11.1%', 'Java: 9.5%', 'Other: 1.0%'];MIT;https://github.com/Azure/MachineLearningNotebooks;1.0;['Pillow', 'keras', 'opencv-python', 'pattern', 'pytorch', 'sklearn', 'tensorflow', 'vocabulary', 'xgboost'];['AI', 'ANN', 'AlexNet', 'AutoML', 'Bayesian', 'CNN', 'CV', 'Classification', 'DL', 'Decision Tree', 'GBM', 'GRU', 'KNN', 'LSTM', 'Linear Regression', 'Logistic Regression', 'ML', 'NER', 'NN', 'Object Detection', 'RL', 'ReLu', 'Recommender', 'Regression', 'ResNet', 'Supervised Learning', 'Text Classification', 'VGG'];['AI', 'AutoML', 'CNN', 'DL', 'ML', 'NN', 'RL', 'automated machine learning', 'classif', 'convolutional neural network', 'decision tree', 'deep learning', 'detect', 'filter', 'image classification', 'label', 'lstm', 'machine learning', 'machine translation', 'model', 'natural language processing', 'neural network', 'object detection', 'predict', 'recogn', 'recommend', 'regression', 'reinforcement learning', 'resnet', 'reward', 'test data', 'train', 'training data', 'vgg'];;2020-12-12 00:49:34;2020-12-20 08:44:21;2058.0;0.682;MachineLearningNotebooks;
Azure;6;2019-04-08 09:21:47;Open Datasets example notebooks;Open Datasets example notebooks;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];MIT;https://github.com/Azure/OpenDatasetsNotebooks;1.0;['pattern', 'sklearn'];['AutoML', 'ML', 'Regression'];['label'];;2020-01-05 12:25:31;2020-12-20 08:49:30;10.0;0.302;OpenDatasetsNotebooks;
Azure-Samples;13;2019-06-24 20:12:43;Sample Notebooks;Sample Notebooks;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/Azure-Samples/cosmos-notebooks;1.0;['pattern'];['AI', 'Anomaly Detection', 'CV', 'ML', 'Recommender'];['regression'];;2020-10-02 18:25:06;2020-12-20 08:52:28;15.0;0.34;cosmos-notebooks;
Azure-Samples;7;2018-05-03 13:50:10;Example Notebooks for Azure Machine Learning;Example Notebooks for Azure Machine Learning;;Jupyter Notebook;['Jupyter Notebook: 49.5%', 'HTML: 48.9%', 'Python: 1.5%', 'R: 0.1%'];MIT;https://github.com/Azure-Samples/MachineLearningSamples-Notebooks;1.0;['keras', 'pattern', 'sklearn', 'statsmodels', 'tensorflow', 'vocabulary'];['AI', 'AlexNet', 'CNN', 'CV', 'Classification', 'DL', 'LSTM', 'Linear Regression', 'ML', 'NN', 'Object Detection', 'RL', 'Random Forest', 'Recommender', 'Regression', 'ResNet', 'Sentiment Analysis', 'Text Classification'];['AI', 'AutoML', 'CV', 'ML', 'NN', 'computer vision', 'fit', 'label', 'machine learning', 'model', 'regression'];;2019-01-11 14:05:49;2020-12-20 08:46:05;24.0;0.383;MachineLearningSamples-Notebooks;
barbagroup;10;2014-01-21 23:19:20;Classical Aerodynamics of potential flow using Python and Jupyter Notebooks;Classical Aerodynamics of potential flow using Python and Jupyter Notebooks;;Jupyter Notebook;['Jupyter Notebook: 99.8%', 'Other: 0.2%'];;https://github.com/barbagroup/AeroPython;1.0;['pattern'];['AI', 'ML', 'NN', 'Recommender'];['rank', 'recommend'];;2020-06-25 17:59:58;2020-12-20 08:45:59;483.0;0.604;AeroPython;
barbagroup;11;2014-02-11 15:52:40;"A sequence of Jupyter notebooks featuring the ""12 Steps to Navier-Stokes"" http://lorenabarba.com/";"A sequence of Jupyter notebooks featuring the ""12 Steps to Navier-Stokes"" http://lorenabarba.com/";;Jupyter Notebook;['Jupyter Notebook: 99.6%', 'Other: 0.4%'];;https://github.com/barbagroup/CFDPython;1.0;['pattern'];['ML', 'Recommender'];['model', 'rank', 'recommend'];;2020-12-14 13:27:26;2020-12-20 08:51:07;1769.0;0.674;CFDPython;
benjaminwilson;0;2017-10-28 13:39:45;Jupyter Notebook exercises for k-means clustering with Python 3 and scikit-learn;Jupyter Notebook exercises for k-means clustering with Python 3 and scikit-learn;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/benjaminwilson/python-clustering-exercises;1.0;['sklearn'];['Clustering', 'K-Means'];['clustering', 'k-means'];;2019-10-24 15:56:22;2020-12-19 23:59:25;153.0;0.53;python-clustering-exercises;
bhargavvader;3;2016-12-08 11:07:56;Contains Jupyter Notebooks of stuff I am working on.;Contains Jupyter Notebooks of stuff I am working on.;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/bhargavvader/personal;1.0;['gensim', 'keras', 'pattern', 'sklearn', 'spacy', 'theano', 'vocabulary'];['Chatbot', 'Classification', 'Clustering', 'DL', 'GRU', 'K-Means', 'KNN', 'LSTM', 'ML', 'NER', 'NLP', 'NN', 'RNN', 'Recommender', 'Regression', 'Text Classification'];['CV', 'NLP', 'classif', 'clustering', 'deep learning', 'detect', 'filter', 'label', 'logistic regression', 'machine learning', 'model', 'naive bayes', 'neural network', 'predict', 'recommend', 'regression', 'train'];;2020-10-04 01:10:49;2020-12-20 08:47:57;187.0;0.544;personal;
bhattbhavesh91;0;2019-05-16 11:39:15;My Experiments with Time Series;My Experiments with Time Series;;Jupyter Notebook;['Jupyter Notebook: 99.8%', 'Python: 0.2%'];;https://github.com/bhattbhavesh91/time_series_notebooks;0.8;['pattern', 'statsmodels'];['AI'];[];;2019-10-14 12:55:35;2020-12-20 09:20:26;11.0;0.311;time_series_notebooks;
bikz05;0;2015-05-08 01:08:53;This repository contains IPython notebooks that I have written.;This repository contains IPython notebooks that I have written.;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/bikz05/ipython-notebooks;1.0;['sklearn'];['CV', 'Classification', 'ML', 'Naive Bayes', 'Recommender'];['computer vision', 'detect', 'filter', 'linear regression', 'logistic regression', 'machine learning', 'naive bayes', 'recogn', 'regression'];;2017-03-22 03:49:14;2020-12-19 22:44:07;89.0;0.491;ipython-notebooks;
biocore;14;2013-10-01 23:39:04;American Gut open-access data and IPython notebooks;American Gut open-access data and IPython notebooks;;Jupyter Notebook;['Jupyter Notebook: 73.9%', 'Python: 25.2%', 'Other: 0.9%'];;https://github.com/biocore/American-Gut;1.0;['pattern', 'statsmodels'];['AI', 'Classification', 'Clustering', 'DL', 'GAN', 'GRU', 'ML', 'NN', 'RL', 'Recommender'];['classif', 'detect', 'filter', 'fit', 'gru', 'label', 'layer', 'loss', 'model', 'predict', 'test data', 'train'];;2017-03-17 17:29:28;2020-12-20 09:10:32;93.0;0.494;American-Gut;
biolab;2;2015-03-01 12:25:20;Biolab's IPython's notebooks.;Biolab's IPython's notebooks.;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/biolab/ipynb;0.8;['pattern'];['Classification', 'ML'];[];;2020-10-19 13:17:18;2020-12-19 23:30:12;13.0;0.327;ipynb;
biplobsd;2;2020-04-25 19:26:56;Another colab notebook! [testing environment];Another colab notebook!  [testing environment];;Jupyter Notebook;['Jupyter Notebook: 92.3%', 'Python: 7.7%'];GPL-3.0;https://github.com/biplobsd/OneClickRun;0.8;['pattern'];['AI', 'CNN', 'CV', 'DL', 'GAN', 'KNN', 'ML', 'NER', 'NLU', 'NN', 'RL', 'RNN', 'Recommender'];[];;2020-12-09 05:48:40;2020-12-20 08:46:42;235.0;0.559;OneClickRun;
bokeh;33;2014-07-07 16:42:49;Interactive Web Plotting with Bokeh in IPython notebook;Interactive Web Plotting with Bokeh in IPython notebook;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];BSD-3-Clause;https://github.com/bokeh/bokeh-notebooks;0.8;['pattern'];['ML'];[];;2020-12-29 19:01:14;2020-12-19 23:56:39;619.0;0.619;bokeh-notebooks;
bqplot;45;2015-09-26 04:02:18;Plotting library for IPython/Jupyter notebooks;Plotting library for IPython/Jupyter notebooks;;TypeScript;['TypeScript: 77.3%', 'Python: 20.1%', 'GLSL: 1.2%', 'Other: 1.4%'];Apache-2.0;https://github.com/bqplot/bqplot;1.0;['pattern', 'sklearn'];['AI', 'Classification', 'ML', 'NN', 'RL', 'Recommender'];['label', 'layer', 'model'];;2020-12-18 14:59:43;2020-12-19 23:44:56;2972.0;0.699;bqplot;
BrambleXu;7;2017-10-22 01:03:56;Python  (2017);Ã¥ÂÂ©Ã§ÂÂ¨PythonÃ¨Â¿ÂÃ¨Â¡ÂÃ¦ÂÂ°Ã¦ÂÂ®Ã¥ÂÂÃ¦ÂÂ Ã§Â¬Â¬Ã¤ÂºÂÃ§ÂÂ (2017) Ã¤Â¸Â­Ã¦ÂÂÃ§Â¿Â»Ã¨Â¯ÂÃ§Â¬ÂÃ¨Â®Â°;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/BrambleXu/pydata-notebook;1.0;['pattern'];['RL'];['model'];;2018-05-08 12:39:43;2020-12-20 08:50:52;4030.0;0.712;pydata-notebook;
briandalessandro;13;2014-10-01 08:45:51;This holds iPython notebooks and lecture slides for the Intro to Data Science Master's course I teach at NYU.;This holds iPython notebooks and lecture slides for the Intro to Data Science Master's course I teach at NYU.;;Jupyter Notebook;['Jupyter Notebook: 96.1%', 'HTML: 3.4%', 'Python: 0.5%'];;https://github.com/briandalessandro/DataScienceCourse;1.0;['pattern', 'skimage', 'sklearn', 'statsmodels', 'vocabulary'];['Bayesian', 'CV', 'Classification', 'Clustering', 'Decision Tree', 'Gradient Boosting', 'K-Means', 'KNN', 'Linear Regression', 'Logistic Regression', 'ML', 'NN', 'Naive Bayes', 'RL', 'Random Forest', 'Recommender', 'Regression', 'Supervised Learning', 'Text Classification'];['recommend'];;2020-12-20 13:03:57;2020-12-19 23:02:58;519.0;0.609;DataScienceCourse;
brianwarehime;2;2020-05-01 16:18:52;threatnote.io | Cyber Threat Intelligence Notebook;threatnote.io | Cyber Threat Intelligence Notebook;;JavaScript;['JavaScript: 54.2%', 'CSS: 42.8%', 'HTML: 2.1%', 'Python: 0.9%', 'Shell: 0.0%', 'Dockerfile: 0.0%'];Apache-2.0;https://github.com/brianwarehime/threatnote;0.8;['pattern'];['AI', 'CV', 'Classification', 'ML', 'RL'];[];;2020-05-08 17:21:29;2020-12-19 23:00:59;69.0;0.471;threatnote;
BritneyMuller;0;2020-06-17 22:46:49;A place for non-technical individuals to access data science & machine learning programs.;;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/BritneyMuller/colab-notebooks;1.0;['pytorch', 'skimage', 'sklearn', 'tensorflow'];['AI', 'Classification', 'DL', 'GAN', 'GRU', 'LSTM', 'Linear Regression', 'ML', 'NLP', 'NN', 'RL', 'RNN', 'Recommender', 'Regression'];['AI', 'NLP', 'RL', 'machine learning'];;2020-12-15 17:11:07;2020-12-20 08:51:31;52.0;0.449;colab-notebooks;
BUStools;8;2018-11-12 17:24:36;;;;Jupyter Notebook;['Jupyter Notebook: 99.9%', 'Python: 0.1%'];BSD-2-Clause;https://github.com/BUStools/BUS_notebooks_python;1.0;['sklearn', 'statsmodels'];['Clustering'];['neuron', 'recommend'];;2019-07-18 03:24:28;2020-12-19 23:09:46;17.0;0.352;BUS_notebooks_python;
c1mone;0;2016-12-18 14:27:06;tensorflow tutorial with jupyter notebooks;Ã¤Â¸Â­Ã¦ÂÂÃ§ÂÂ tensorflow tutorial with jupyter notebooks;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/c1mone/Tensorflow-101;1.0;['keras', 'sklearn', 'tensorflow'];['CNN', 'Classification', 'GAN', 'LSTM', 'NN', 'RNN', 'ReLu', 'Rectifier', 'Regression'];['AI', 'CNN', 'GAN', 'NN', 'RNN', 'autoencoder', 'fit', 'generative adversarial network', 'layer', 'logistic regression', 'model', 'neural network', 'regression'];;2018-04-28 13:57:24;2020-12-19 23:31:08;172.0;0.538;Tensorflow-101;
caicloud;8;2018-09-08 03:15:29;Kernel for Kubeflow in Jupyter Notebook;Kernel for Kubeflow in Jupyter Notebook;;Go;['Go: 94.2%', 'Dockerfile: 3.0%', 'Python: 1.6%', 'Shell: 1.2%'];Apache-2.0;https://github.com/caicloud/ciao;1.0;['pytorch', 'tensorflow'];['NN', 'RL', 'ReLu'];['AI', 'ML', 'NN', 'RL', 'detect', 'filter', 'fit', 'hidden layer', 'label', 'layer', 'machine learning', 'model', 'rank', 'recogn', 'recommend', 'regression', 'relu', 'train'];;2019-08-13 09:13:58;2020-12-19 22:56:15;60.0;0.46;ciao;
california-civic-data-coalition;9;2017-02-11 20:38:01;A step-by-step guide to analyzing data with Python and the Jupyter Notebook.;A step-by-step guide to analyzing data with Python and the Jupyter Notebook.;;Jupyter Notebook;['Jupyter Notebook: 99.9%', 'Makefile: 0.1%'];MIT;https://github.com/california-civic-data-coalition/first-python-notebook;0.8;['pattern'];['ML'];[];;2020-12-23 09:47:24;2020-12-19 23:32:16;31.0;0.405;first-python-notebook;
Calysto;2;2018-02-04 16:40:29;Notebooks for Conx, Deep Learning software;Notebooks for Conx, Deep Learning software;;Jupyter Notebook;['Jupyter Notebook: 98.3%', 'HTML: 1.7%'];;https://github.com/Calysto/conx-notebooks;1.0;['keras', 'pattern', 'sklearn', 'tensorflow'];['AI', 'ANN', 'CNN', 'Classification', 'Clustering', 'DL', 'LSTM', 'ML', 'NLP', 'NN', 'RL', 'RNN', 'ReLu', 'Recommender', 'VGG'];['RL', 'deep learning', 'layer', 'neural network', 'recommend'];;2019-04-29 20:21:49;2020-12-20 08:47:27;24.0;0.383;conx-notebooks;
cameroncruz;0;2019-03-30 01:09:12;;;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/cameroncruz/notebooks;0.8;['keras', 'sklearn', 'tensorflow'];['Classification'];[];;2019-04-01 22:51:10;2020-12-20 09:23:02;23.0;0.379;notebooks;
cantaro86;0;2019-09-10 17:35:01;Collection of notebooks about quantitative finance, with interactive python code.;Collection of notebooks about quantitative finance, with interactive python code.;;Jupyter Notebook;['Jupyter Notebook: 97.9%', 'Python: 1.4%', 'Other: 0.7%'];AGPL-3.0;https://github.com/cantaro86/Financial-Models-Numerical-Methods;1.0;['pattern', 'statsmodels', 'tensorflow'];['AI', 'Bayesian', 'Clustering', 'GBM', 'Linear Regression', 'ML', 'NN', 'Regression'];['filter', 'fit', 'linear regression', 'model', 'regression'];;2020-12-28 09:59:30;2020-12-19 22:20:26;3098.0;0.701;Financial-Models-Numerical-Methods;
carlosfab;0;2019-07-11 15:21:09;Notebooks de anlises e projetos de Data Science em Python;Notebooks de anÃÂ¡lises e projetos de Data Science em Python;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/carlosfab/data_science;1.0;['sklearn', 'xgboost'];['AI', 'Classification', 'GRU', 'ML', 'Random Forest', 'Regression', 'Supervised Learning'];['deep learning', 'machine learning'];;2019-12-27 17:10:28;2020-12-20 08:47:04;84.0;0.486;data_science;
ccniuj;0;2017-01-15 12:05:12;Jupyter notebook for Udemy course: Python data science and machine learning bootcamp;Jupyter notebook for Udemy course: Python data science and machine learning bootcamp;;Jupyter Notebook;['Jupyter Notebook: 91.6%', 'HTML: 8.4%'];;https://github.com/ccniuj/python_data_science_and_machine_learning_bootcamp;1.0;['nltk', 'pattern', 'sklearn', 'tensorflow', 'vocabulary'];['AI', 'CV', 'Classification', 'Clustering', 'DL', 'Decision Tree', 'KNN', 'Linear Regression', 'Logistic Regression', 'ML', 'NLP', 'NN', 'Naive Bayes', 'RL', 'Random Forest', 'ReLu', 'Recommender', 'Rectifier', 'Regression', 'Supervised Learning', 'Support Vector Machines', 'Unsupervised learning'];['machine learning'];;2017-01-15 12:20:34;2020-12-19 23:42:10;175.0;0.54;python_data_science_and_machine_learning_bootcamp;
cedrickchee;0;2018-07-12 16:21:07;Data science Python notebooksa collection of Jupyter notebooks on machine learning, deep learning, statistical inference, data analysis and visualization.;Data science Python notebooksÃ¢ÂÂa collection of Jupyter notebooks on machine learning, deep learning, statistical inference, data analysis and visualization.;;Jupyter Notebook;['Jupyter Notebook: 99.9%', 'Shell: 0.1%'];MIT;https://github.com/cedrickchee/data-science-notebooks;1.0;['caffe', 'gensim', 'keras', 'pytorch', 'sklearn', 'tensorflow', 'vocabulary'];['AI', 'AlexNet', 'CNN', 'Classification', 'Clustering', 'DL', 'Decision Tree', 'GAN', 'Image Segmentation', 'K-Means', 'LSTM', 'Linear Regression', 'ML', 'NLP', 'NN', 'Naive Bayes', 'Object Detection', 'RNN', 'Random Forest', 'ReLu', 'Recommender', 'Regression', 'ResNet', 'Support Vector Machines', 'Text Classification', 'U-Net', 'VGG'];['AI', 'CV', 'DL', 'GAN', 'ML', 'NLP', 'NN', 'RNN', 'classif', 'clustering', 'computer vision', 'convolutional neural network', 'deep learning', 'detect', 'filter', 'fit', 'generative adversarial network', 'image segmentation', 'label', 'linear regression', 'logistic regression', 'lstm', 'machine learning', 'machine translation', 'model', 'natural language processing', 'neural network', 'object detection', 'predict', 'propagation', 'random forest', 'recogn', 'regression', 'resnet', 'sentiment analysis', 'speech recognition', 'text classification', 'train', 'training data', 'u-net', 'vgg'];;2019-01-11 22:00:20;2020-12-20 08:52:24;73.0;0.476;data-science-notebooks;
cellardoor42;2;2017-02-05 20:55:29;An unofficial Evernote desktop client for Linux;An unofficial Evernote desktop client for Linux;;JavaScript;['JavaScript: 58.2%', 'HTML: 41.8%'];MIT;https://github.com/cellardoor42/whatever;1.0;['pattern', 'stanza'];['AI', 'DL', 'ML', 'NER', 'NN', 'RL', 'Recommender'];['AI', 'DL', 'ML', 'NER', 'NN', 'RL', 'detect', 'epoch', 'filter', 'fit', 'gru', 'label', 'layer', 'loss', 'model', 'predict', 'propagation', 'rank', 'recogn', 'recommend', 'regression', 'reward', 'test data', 'train'];;2020-10-06 06:15:21;2020-12-19 23:22:59;354.0;0.586;whatever;
ceos-seo;7;2016-12-21 19:11:27;Jupyter Notebook examples for our Data Cube capable algorithms and functions;Jupyter Notebook examples for our Data Cube capable algorithms and functions;;Jupyter Notebook;['Jupyter Notebook: 99.5%', 'Other: 0.5%'];Apache-2.0;https://github.com/ceos-seo/data_cube_notebooks;1.0;['pattern', 'skimage', 'sklearn'];['AI', 'CV', 'Classification', 'Clustering', 'K-Means', 'Linear Regression', 'ML', 'Random Forest', 'Recommender', 'Regression'];['CV', 'classif', 'detect', 'filter', 'fit', 'label', 'machine learning', 'model', 'random forest', 'train'];;2020-11-18 23:11:39;2020-12-19 22:30:27;29.0;0.4;data_cube_notebooks;
cerlymarco;0;2019-04-22 20:45:20;Repository containing notebooks of my posts on Medium;;;Jupyter Notebook;['Jupyter Notebook: 99.9%', 'Python: 0.1%'];;https://github.com/cerlymarco/MEDIUM_NoteBook;1.0;['gensim', 'imutils', 'keras', 'lightgbm', 'nltk', 'sklearn', 'spacy', 'statsmodels', 'tensorflow', 'vocabulary'];['AI', 'Anomaly Detection', 'Bayesian', 'CNN', 'CV', 'Classification', 'Clustering', 'GAN', 'GBM', 'GRU', 'Gradient Boosting', 'LSTM', 'NER', 'NN', 'RL', 'RNN', 'ReLu', 'Regression', 'ResNet', 'VGG'];['anomaly', 'autoencoder', 'bayesian', 'classif', 'clustering', 'detect', 'lstm', 'model', 'predict', 'regression', 'resnet'];;2020-12-21 23:40:36;2020-12-20 09:44:46;558.0;0.613;MEDIUM_NoteBook;
cgoliver;0;2016-11-05 21:36:02;Assorted Python Notebooks.;Assorted Python Notebooks.;;Jupyter Notebook;['Jupyter Notebook: 99.9%', 'Python: 0.1%'];;https://github.com/cgoliver/Notebooks;0.8;['pattern', 'sklearn'];['AI', 'CNN', 'Clustering', 'DL', 'K-Means', 'ML', 'NN', 'RL', 'Recommender', 'Supervised Learning', 'Unsupervised learning', 'VGG'];[];;2017-12-03 02:09:47;2020-12-20 09:40:46;7.0;0.268;Notebooks;
ChadFulton;0;2017-01-28 13:55:21;Jupyter notebooks on time series econometrics topics.;Jupyter notebooks on time series econometrics topics.;;Jupyter Notebook;['Jupyter Notebook: 99.9%', 'Python: 0.1%'];;https://github.com/ChadFulton/tsa-notebooks;0.8;['pattern', 'statsmodels'];['AI', 'Bayesian', 'ML', 'RL', 'Recommender', 'Regression'];[];;2020-09-11 03:30:48;2020-12-20 08:50:02;157.0;0.532;tsa-notebooks;
chainer-community;5;2018-02-22 08:52:47;this repository is synchronized with ReadTheDocs.;this repository is synchronized with ReadTheDocs.;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/chainer-community/chainer-colab-notebook;1.0;['Pillow', 'caffe', 'chainerrl', 'pattern', 'vocabulary'];['AI', 'AlexNet', 'Bayesian', 'CNN', 'CV', 'Classification', 'DL', 'GAN', 'Linear Regression', 'ML', 'NER', 'NN', 'Object Detection', 'RL', 'RNN', 'ReLu', 'Recommender', 'Regression', 'ResNet', 'VGG'];['RL'];;2020-03-07 08:54:00;2020-12-19 22:27:59;49.0;0.444;chainer-colab-notebook;
chambliss;0;2018-11-16 00:11:32;Repo for small projects that fit inside a Jupyter Notebook. Inside: word2vec news analysis and regression, tutorial on working with survey data, and more.;Repo for small projects that fit inside a Jupyter Notebook. Inside: word2vec news analysis and regression, tutorial on working with survey data, and more.;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/chambliss/Notebooks;1.0;['gensim', 'nltk', 'pattern', 'sklearn', 'vocabulary', 'xgboost'];['AI', 'CV', 'Classification', 'Clustering', 'DL', 'Decision Tree', 'KNN', 'Linear Regression', 'Logistic Regression', 'ML', 'NN', 'Naive Bayes', 'RL', 'Random Forest', 'Recommender', 'Regression', 'Sentiment Analysis'];['NER', 'classif', 'clustering', 'k-means', 'model', 'predict', 'regression', 'train'];;2019-10-24 19:18:54;2020-12-20 09:44:12;9.0;0.292;Notebooks;
