link;category;subcategory;category_guess;category_match;category_similar;subcategory_guess;subcategory_match;subcategory_similar
https://github.com/starfoe/Eye-bnb;Accommodation & Food;Accomodation;"{""Accommodation & Food"": 0.375434547662735}";True;False;"{""Tourism"": 0.6413865685462952, ""Quality"": 0.6199785470962524, ""General"": 0.5219411253929138, ""Restaurant"": 0.5125564932823181, ""Student"": 0.41326406598091125, ""Machine Learning"": 0.41292133927345276, ""Rental & Leasing"": 0.29684603214263916, ""Marketing"": 0.28213560581207275, ""Wholesale"": 0.26555967330932617}";False;False
https://github.com/stratospark/food-101-keras;Accommodation & Food;Food;"{""Accommodation & Food"": 0.9209656715393066}";True;False;"{""Machine Learning"": 0.9983510375022888, ""Food"": 0.9938680529594421, ""Restaurant"": 0.433075487613678, ""Preventative and Reactive"": 0.33487677574157715, ""Student"": 0.28338682651519775}";False;True
https://github.com/surajmall/Agriculture-Assistant/;Agriculture;Development;"{""Agriculture"": 0.9824392795562744}";True;False;"{""Preventative and Reactive"": 0.7508100867271423, ""General"": 0.32597219944000244, ""Sequencing"": 0.3069744110107422, ""Student"": 0.25856149196624756}";False;False
https://github.com/sushant2811/SchoolBudgetData/;Education & Research;School;"{""Accommodation & Food"": 0.5305042266845703, ""Education & Research"": 0.3927158713340759}";False;True;"{""School"": 0.897756814956665, ""Student"": 0.8599044680595398, ""Preventative and Reactive"": 0.6691117286682129, ""Tools"": 0.5179556012153625, ""Rental & Leasing"": 0.41007915139198303}";True;False
https://github.com/t-davidson/hate-speech-and-offensive-language;Justice, Law and Regulations;Policy and Regulatory;{};False;False;"{""Preventative and Reactive"": 0.767856240272522, ""Student"": 0.527142345905304, ""Tools"": 0.28117430210113525}";False;False
https://github.com/talmo/leap;Biotechnological & Life Sciences;General;"{""Healthcare"": 0.6185099482536316, ""Manufacturing"": 0.4307536482810974, ""Biotechnological & Life Sciences"": 0.30864185094833374, ""Finance"": 0.2676493525505066}";False;True;"{""Preventative and Reactive"": 0.5918692350387573, ""Transportation"": 0.4606039822101593, ""Life-sciences"": 0.32606440782546997, ""Retail"": 0.32297539710998535, ""Machine Learning"": 0.2662839889526367}";False;False
https://github.com/tanoybhattacharya/911-Data-Analysis;Emergency & Relief;Preventative and Reactive;"{""Emergency & Relief"": 0.38296446204185486}";True;False;"{""Quality"": 0.250204473733902}";False;False
https://github.com/tecoevo/agriculture;Agriculture;Development;"{""Agriculture"": 0.9880282282829285}";True;False;"{""Preventative and Reactive"": 0.642681896686554, ""Quality"": 0.31093698740005493}";False;False
https://github.com/TiesdeKok/Python_NLP_Tutorial/;Accounting;Textual Analysis;{};False;False;"{""Student"": 0.2978356182575226}";False;False
https://github.com/TiesdeKok/UW_Python_Camp/;Accounting;Data, Parsing and APIs;"{""Utilities"": 0.32801783084869385}";False;False;"{""General"": 0.40299031138420105, ""Quality"": 0.3079024851322174, ""Sequencing"": 0.3059132397174835}";False;False
https://github.com/tilde-lab/awesome-materials-informatics;Construction & Engineering;Material Science;{};False;False;"{""Material Science"": 0.2548738121986389}";True;False
https://github.com/timsainb/AVGN;Biotechnological & Life Sciences;Life-sciences;{};False;False;"{""Machine Learning"": 0.5005248785018921, ""Sequencing"": 0.34907639026641846}";False;False
https://github.com/tina31726/Crime-Prediction;Emergency & Relief;Crime;{};False;False;"{""Machine Learning"": 0.9917687773704529}";False;False
https://github.com/toningega/Data_Generator;Justice, Law and Regulations;Tools;{};False;False;"{""Policy and Regulatory"": 0.9123038053512573, ""Preventative and Reactive"": 0.7925381660461426, ""General"": 0.7547661662101746, ""Tools"": 0.6699554920196533, ""Student"": 0.5450866222381592, ""Restaurant"": 0.30260196328163147}";False;True
https://github.com/tradeasystems/tradeasystems_connector;Finance;Data;"{""Finance"": 0.5881204605102539, ""Utilities"": 0.25009626150131226}";True;False;"{""Trading & Investment"": 0.7169793844223022, ""Tools"": 0.6545167565345764, ""Quality"": 0.3869555592536926, ""Student"": 0.3690088391304016, ""Preventative and Reactive"": 0.3641013205051422, ""Restaurant"": 0.29195359349250793}";False;False
https://github.com/tradingeconomics/tradingeconomics;Economics;General;"{""Economics"": 0.971257209777832}";True;False;{};False;False
https://github.com/trentwoodbury/ManufacturingAuctionRegression;Manufacturing;Quality;"{""Manufacturing"": 0.9924949407577515}";True;False;"{""Student"": 0.8866305351257324}";False;False
https://github.com/tslindner/Effects-of-Cannabis-Legalization;Government and Public Works;Social Policies;"{""Utilities"": 0.6222044229507446, ""Construction & Engineering"": 0.6183676719665527, ""Education & Research"": 0.38618767261505127, ""Government and Public Works"": 0.3701508343219757, ""Biotechnological & Life Sciences"": 0.3303244411945343, ""Media & Publishing"": 0.3218004107475281, ""Emergency & Relief"": 0.2979673743247986, ""Healthcare"": 0.2933107316493988, ""Finance"": 0.26201507449150085}";False;True;"{""Student"": 0.738673746585846, ""Quality"": 0.425335556268692, ""Preventative and Reactive"": 0.3427751064300537, ""Insurance and Risk"": 0.3191227614879608, ""Life-sciences"": 0.3127284646034241, ""Management and Operations"": 0.2861270308494568, ""Policy and Regulatory"": 0.2777685225009918, ""Sequencing"": 0.26326972246170044, ""Transportation"": 0.2523663341999054}";False;False
https://github.com/tstreamDOTh/Instacart-Market-Basket-Analysis;Wholesale & Retail;Wholesale;"{""Accommodation & Food"": 0.7278791069984436, ""Wholesale & Retail"": 0.6240928769111633, ""Banking & Insurance"": 0.4071260988712311, ""Emergency & Relief"": 0.3366618752479553, ""Finance"": 0.3188091516494751, ""Biotechnological & Life Sciences"": 0.28806695342063904, ""Construction & Engineering"": 0.273987740278244, ""Utilities"": 0.26682817935943604}";False;True;"{""Food"": 0.5683931708335876, ""Retail"": 0.5430201292037964, ""Preventative and Reactive"": 0.48180001974105835, ""Student"": 0.4681568145751953, ""Machine Learning"": 0.383452832698822, ""Rental & Leasing"": 0.37148427963256836, ""General"": 0.3266594111919403, ""Real Estate"": 0.31322339177131653, ""Tools"": 0.2720503509044647, ""Marketing"": 0.267719030380249, ""Restaurant"": 0.26662716269493103}";False;False
https://github.com/tullyvelte/SchoolPerformanceDataAnalysis;Education & Research;School;"{""Utilities"": 0.32801783084869385}";False;False;"{""General"": 0.40299031138420105, ""Quality"": 0.3079024851322174, ""Sequencing"": 0.3059132397174835}";False;False
https://github.com/txytju/air-quality-prediction;Utilities;Water & Pollution;{};False;False;"{""Quality"": 0.6742846369743347, ""Preventative and Reactive"": 0.38446044921875, ""Physical"": 0.3716384768486023}";False;False
https://github.com/ual/rental-listings;Real Estate, Rental & Leasing;Rental & Leasing;"{""Real Estate, Rental & Leasing"": 0.8459601998329163}";True;False;"{""Real Estate"": 0.9521083235740662, ""Rental & Leasing"": 0.8133676648139954, ""Tools"": 0.6328282356262207}";False;True
https://github.com/uci-cbcl/D-GEX;Biotechnological & Life Sciences;Genomics;"{""Biotechnological & Life Sciences"": 0.4455581307411194}";True;False;"{""Machine Learning"": 0.9926477670669556, ""Student"": 0.6164677739143372, ""Genomics"": 0.5748153328895569, ""Life-sciences"": 0.39123019576072693, ""Quality"": 0.3599169850349426, ""Preventative and Reactive"": 0.3247002959251404}";False;True
https://github.com/un-modelling/Electricity_Consumption_Surveys;Utilities;Electricity;"{""Utilities"": 0.35348355770111084}";True;False;"{""Preventative and Reactive"": 0.6715543270111084}";False;False
https://github.com/usnistgov/modelmeth;Manufacturing;General;"{""Manufacturing"": 0.9174773693084717}";True;False;{};False;False
https://github.com/vibrationtoolbox/vibration_toolbox;Construction & Engineering;Engineering;{};False;False;"{""Student"": 0.8708062767982483, ""Quality"": 0.45214053988456726, ""School"": 0.3416016697883606}";False;False
https://github.com/vicelab/slaer;Agriculture;Economics;"{""Agriculture"": 0.9073156118392944}";True;False;"{""General"": 0.722367525100708, ""Preventative and Reactive"": 0.6058018803596497, ""Student"": 0.2598020136356354}";False;False
https://github.com/victorpena1/Natural-Gas-Demand-Prediction;Utilities;Coal, Oil & Gas;"{""Utilities"": 0.32801783084869385}";True;False;"{""General"": 0.40299031138420105, ""Quality"": 0.3079024851322174, ""Sequencing"": 0.3059132397174835}";False;False
https://github.com/vikram-bhati/PAASBAAN-crime-prediction;Emergency & Relief;Crime;{};False;False;"{""Preventative and Reactive"": 0.57533860206604}";False;False
https://github.com/Vipul115/Statistical-Time-Series-Analysis-on-Agricultural-Commodity-Prices;Agriculture;Economics;"{""Agriculture"": 0.9578990936279297, ""Economics"": 0.2645777463912964}";True;False;"{""Preventative and Reactive"": 0.3465036451816559, ""Food"": 0.30050963163375854}";False;False
https://github.com/viritaromero/Plant-diseases-classifier;Biotechnological & Life Sciences;Life-sciences;"{""Biotechnological & Life Sciences"": 0.9237865209579468, ""Agriculture"": 0.8784798383712769}";True;False;"{""Machine Learning"": 0.98051917552948, ""Life-sciences"": 0.9337255954742432, ""Preventative and Reactive"": 0.7952367067337036, ""Student"": 0.5646387934684753}";False;True
https://github.com/vsub21/systemic-risk-dashboard;Justice, Law and Regulations;Policy and Regulatory;"{""Finance"": 0.5039970874786377, ""Banking & Insurance"": 0.49423232674598694}";False;False;"{""Insurance and Risk"": 0.5550135374069214, ""Policy and Regulatory"": 0.5229888558387756, ""Preventative and Reactive"": 0.34314900636672974}";False;True
https://github.com/vtyeh/pandas-challenge;Education & Research;School;"{""Education & Research"": 0.26070621609687805}";True;False;"{""School"": 0.7541512846946716, ""Student"": 0.663715660572052, ""Machine Learning"": 0.36958327889442444, ""Preventative and Reactive"": 0.3417608439922333, ""Tools"": 0.2684222161769867}";True;False
https://github.com/waldronlab/AppStatBio;Biotechnological & Life Sciences;General;{};False;False;"{""Life-sciences"": 0.3084290027618408}";False;False
https://github.com/wassname/pipe-segmentation;Utilities;Water & Pollution;"{""Utilities"": 0.6942273378372192, ""Emergency & Relief"": 0.40440717339515686, ""Government and Public Works"": 0.27079832553863525}";True;False;"{""Machine Learning"": 0.9975606799125671, ""Water & Pollution"": 0.8008025288581848, ""Quality"": 0.7261252403259277, ""Tools"": 0.545572817325592, ""Student"": 0.5310055017471313, ""Preventative and Reactive"": 0.5220003724098206}";False;True
https://github.com/whs2k/GPO-AI;Justice, Law and Regulations;Judicial Applied;"{""Justice, Law and Regulations"": 0.4705764949321747}";True;False;"{""Machine Learning"": 0.9978005290031433, ""Preventative and Reactive"": 0.5448467135429382, ""Policy and Regulatory"": 0.404662549495697}";False;False
https://github.com/whugue/school-closure;Education & Research;School;"{""Education & Research"": 0.29417476058006287}";True;False;"{""School"": 0.8521326780319214, ""Preventative and Reactive"": 0.6468873023986816, ""Student"": 0.455148309469223, ""Sequencing"": 0.41173461079597473, ""Quality"": 0.32959678769111633, ""Tools"": 0.29485365748405457, ""Policy and Regulatory"": 0.27349725365638733, ""Physical"": 0.2572615146636963}";True;False
https://github.com/widdowquinn/Teaching-EMBL-Plant-Path-Genomics;Biotechnological & Life Sciences;Genomics;{};False;False;"{""Genomics"": 0.9104293584823608}";True;False
https://github.com/williamadams1/natural-gas-consumption-forecasting;Utilities;Coal, Oil & Gas;{};False;False;"{""Machine Learning"": 0.9286419153213501, ""Quality"": 0.34840890765190125}";False;False
https://github.com/worldbank/ML-classification-algorithms-poverty/;Government and Public Works;Social Policies;{};False;False;"{""Machine Learning"": 0.9627699255943298, ""Preventative and Reactive"": 0.4224288761615753, ""Tools"": 0.2850237190723419}";False;False
https://github.com/xiaofei6677/TourismFlickrMiner;Miscellaneous;Tourism;{};False;False;"{""Tourism"": 0.9647698998451233, ""Tools"": 0.5703951716423035}";True;False
https://github.com/xinychen/transdim;Utilities;Transportation;{};False;False;"{""Machine Learning"": 0.9967896342277527, ""Transportation"": 0.9807421565055847, ""Preventative and Reactive"": 0.6924759745597839, ""Student"": 0.5016615390777588, ""Tools"": 0.452784925699234}";False;True
https://github.com/yajnab/pySteel;Construction & Engineering;Engineering;{};False;False;"{""Student"": 0.8858088850975037, ""Preventative and Reactive"": 0.38981232047080994}";False;False
https://github.com/yiaktan/Secondhand_Concert_Tickets;Miscellaneous;Entertainment;"{""Utilities"": 0.32801783084869385}";False;False;"{""General"": 0.40299031138420105, ""Quality"": 0.3079024851322174, ""Sequencing"": 0.3059132397174835}";False;False
https://github.com/YungChunLu/UCI-Power-Plant;Utilities;Electricity;{};False;False;"{""Quality"": 0.5538392066955566}";False;False
https://github.com/zhentaoshi/econ5170;Economics;Computational;"{""Economics"": 0.8216414451599121}";True;False;"{""Student"": 0.8168091177940369}";False;False
https://github.com/zischwartz/workerfatalities;Government and Public Works;Social Policies;{};False;False;{};False;False
